prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,tokens_used,temperature,seed,grid_size
1,gpt-4.1,behind-right,behind-right,1,medium,4.41,1563,0.0,42,10
2,gpt-4.1,behind-right,in-front-left,0,medium,6.10,1716,0.0,42,10
3,gpt-4.1,behind-right,behind-left,0,medium,3.55,1447,0.0,42,10
4,gpt-4.1,behind-right,behind-left,0,medium,7.83,1838,0.0,42,10
5,gpt-4.1,behind-right,behind-right,1,medium,8.18,1879,0.0,42,10
6,gpt-4.1,behind-right,behind-right,1,medium,6.66,1709,0.0,42,10
7,gpt-4.1,behind-right,behind-left,0,medium,6.03,1620,0.0,42,10
8,gpt-4.1,behind-right,behind-left,0,medium,5.13,1613,0.0,42,10
9,gpt-4.1,behind-right,behind-right,1,medium,8.18,1835,0.0,42,10
10,gpt-4.1,behind-right,behind-left,0,medium,10.09,1858,0.0,42,10
11,gpt-4.1,behind-right,behind-left,0,medium,2.46,1431,0.0,42,10
12,gpt-4.1,behind-right,behind-right,1,medium,3.47,1513,0.0,42,10
13,gpt-4.1,behind-right,behind-right,1,medium,4.67,1613,0.0,42,10
14,gpt-4.1,behind-right,in-front-right,0,medium,4.20,1591,0.0,42,10
15,gpt-4.1,behind-right,behind-left,0,medium,4.15,1561,0.0,42,10
16,gpt-4.1,behind-right,behind-left,0,medium,6.08,1675,0.0,42,10
17,gpt-4.1,behind-right,in-front-right,0,medium,4.51,1617,0.0,42,10
18,gpt-4.1,behind-right,behind-right,1,medium,2.20,1390,0.0,42,10
19,gpt-4.1,behind-right,in-front-right,0,medium,5.57,1650,0.0,42,10
20,gpt-4.1,behind-right,in-front-right,0,medium,6.46,1727,0.0,42,10
21,gpt-4.1,behind-right,in-front-right,0,medium,5.73,1689,0.0,42,10
22,gpt-4.1,behind-right,behind-right,1,medium,7.97,1867,0.0,42,10
23,gpt-4.1,behind-right,behind-right,1,medium,3.67,1426,0.0,42,10
24,gpt-4.1,behind-right,in-front-right,0,medium,7.28,1726,0.0,42,10
25,gpt-4.1,behind-right,behind-right,1,medium,9.87,1953,0.0,42,10
26,gpt-4.1,behind-right,in-front-right,0,medium,6.25,1698,0.0,42,10
27,gpt-4.1,behind-right,behind-right,1,medium,5.21,1656,0.0,42,10
28,gpt-4.1,behind-right,behind-left,0,medium,7.32,1816,0.0,42,10
29,gpt-4.1,behind-right,in-front-left,0,medium,3.19,1486,0.0,42,10
30,gpt-4.1,behind-right,behind-right,1,medium,5.46,1670,0.0,42,10
31,gpt-4.1,behind-right,behind-left,0,medium,2.42,1417,0.0,42,10
32,gpt-4.1,behind-right,behind-right,1,medium,2.10,1393,0.0,42,10
33,gpt-4.1,behind-right,in-front-left,0,medium,3.13,1464,0.0,42,10
34,gpt-4.1,behind-right,in-front-right,0,medium,4.91,1598,0.0,42,10
35,gpt-4.1,behind-right,behind-left,0,medium,5.28,1619,0.0,42,10
36,gpt-4.1,behind-right,behind-right,1,medium,7.89,1773,0.0,42,10
37,gpt-4.1,behind-right,behind-left,0,medium,6.90,1654,0.0,42,10
38,gpt-4.1,behind-right,in-front-right,0,medium,6.09,1676,0.0,42,10
39,gpt-4.1,behind-right,behind-right,1,medium,6.14,1700,0.0,42,10
40,gpt-4.1,behind-right,behind-right,1,medium,9.25,1944,0.0,42,10
41,gpt-4.1,behind-right,in-front-left,0,medium,6.63,1733,0.0,42,10
42,gpt-4.1,behind-right,behind-left,0,medium,5.02,1669,0.0,42,10
43,gpt-4.1,behind-right,behind-right,1,medium,10.75,1939,0.0,42,10
44,gpt-4.1,behind-right,behind-right,1,medium,7.58,1772,0.0,42,10
45,gpt-4.1,behind-right,behind-right,1,medium,5.22,1624,0.0,42,10
46,gpt-4.1,behind-right,in-front-right,0,medium,7.68,1774,0.0,42,10
47,gpt-4.1,behind-right,in-front-left,0,medium,10.66,2085,0.0,42,10
48,gpt-4.1,behind-right,in-front-left,0,medium,3.53,1500,0.0,42,10
49,gpt-4.1,behind-right,in-front-right,0,medium,3.79,1553,0.0,42,10
50,gpt-4.1,behind-right,in-front-left,0,medium,3.89,1562,0.0,42,10
51,gpt-4.1,in-front-left,in-front-right,0,medium,6.49,1711,0.0,42,10
52,gpt-4.1,in-front-left,in-front-right,0,medium,6.05,1696,0.0,42,10
53,gpt-4.1,in-front-left,in-front-left,1,medium,5.42,1653,0.0,42,10
54,gpt-4.1,in-front-left,in-front-left,1,medium,3.30,1491,0.0,42,10
55,gpt-4.1,in-front-left,in-front-left,1,medium,5.60,1638,0.0,42,10
56,gpt-4.1,in-front-left,in-front-left,1,medium,4.18,1603,0.0,42,10
57,gpt-4.1,in-front-left,behind-right,0,medium,6.27,1726,0.0,42,10
58,gpt-4.1,in-front-left,in-front-left,1,medium,6.76,1763,0.0,42,10
59,gpt-4.1,in-front-left,in-front-left,1,medium,3.86,1570,0.0,42,10
60,gpt-4.1,in-front-left,behind-left,0,medium,4.65,1619,0.0,42,10
61,gpt-4.1,in-front-left,in-front-left,1,medium,8.08,1767,0.0,42,10
62,gpt-4.1,in-front-left,behind-left,0,medium,6.55,1757,0.0,42,10
63,gpt-4.1,in-front-left,behind-right,0,medium,7.28,1728,0.0,42,10
64,gpt-4.1,in-front-left,behind-right,0,medium,6.45,1643,0.0,42,10
65,gpt-4.1,in-front-left,in-front-left,1,medium,6.85,1765,0.0,42,10
66,gpt-4.1,in-front-left,in-front-right,0,medium,4.44,1575,0.0,42,10
67,gpt-4.1,in-front-left,in-front-right,0,medium,5.19,1682,0.0,42,10
68,gpt-4.1,in-front-left,in-front-right,0,medium,7.15,1753,0.0,42,10
69,gpt-4.1,in-front-left,in-front-left,1,medium,9.44,1969,0.0,42,10
70,gpt-4.1,in-front-left,in-front-left,1,medium,3.85,1479,0.0,42,10
71,gpt-4.1,in-front-left,behind-left,0,medium,6.03,1686,0.0,42,10
72,gpt-4.1,in-front-left,in-front-right,0,medium,16.24,2329,0.0,42,10
73,gpt-4.1,in-front-left,in-front-left,1,medium,7.58,1652,0.0,42,10
74,gpt-4.1,in-front-left,behind-left,0,medium,5.49,1595,0.0,42,10
75,gpt-4.1,in-front-left,behind-right,0,medium,6.29,1760,0.0,42,10
76,gpt-4.1,in-front-left,in-front-left,1,medium,6.21,1644,0.0,42,10
77,gpt-4.1,in-front-left,in-front-right,0,medium,7.18,1656,0.0,42,10
78,gpt-4.1,in-front-left,behind-left,0,medium,8.13,1943,0.0,42,10
79,gpt-4.1,in-front-left,in-front-left,1,medium,4.51,1540,0.0,42,10
80,gpt-4.1,in-front-left,in-front-right,0,medium,6.13,1704,0.0,42,10
81,gpt-4.1,in-front-left,in-front-left,1,medium,4.71,1567,0.0,42,10
82,gpt-4.1,in-front-left,in-front-left,1,medium,6.95,1755,0.0,42,10
83,gpt-4.1,in-front-left,in-front-right,0,medium,5.53,1643,0.0,42,10
84,gpt-4.1,in-front-left,in-front-left,1,medium,9.12,1802,0.0,42,10
85,gpt-4.1,in-front-left,in-front-left,1,medium,5.20,1606,0.0,42,10
86,gpt-4.1,in-front-left,in-front-right,0,medium,6.16,1651,0.0,42,10
87,gpt-4.1,in-front-left,in-front-right,0,medium,3.79,1512,0.0,42,10
88,gpt-4.1,in-front-left,behind-left,0,medium,5.29,1617,0.0,42,10
89,gpt-4.1,in-front-left,in-front-left,1,medium,7.62,1714,0.0,42,10
90,gpt-4.1,in-front-left,in-front-left,1,medium,4.28,1581,0.0,42,10
91,gpt-4.1,in-front-left,behind-left,0,medium,3.15,1431,0.0,42,10
92,gpt-4.1,in-front-left,in-front-left,1,medium,11.62,1927,0.0,42,10
93,gpt-4.1,in-front-left,in-front-right,0,medium,7.27,1727,0.0,42,10
94,gpt-4.1,in-front-left,in-front-left,1,medium,10.03,1901,0.0,42,10
95,gpt-4.1,in-front-left,in-front-left,1,medium,6.17,1702,0.0,42,10
96,gpt-4.1,in-front-left,in-front-left,1,medium,5.00,1620,0.0,42,10
97,gpt-4.1,in-front-left,in-front-left,1,medium,5.62,1646,0.0,42,10
98,gpt-4.1,in-front-left,in-front-left,1,medium,7.41,1742,0.0,42,10
99,gpt-4.1,in-front-left,in-front-right,0,medium,6.26,1557,0.0,42,10
100,gpt-4.1,in-front-left,behind-right,0,medium,5.24,1606,0.0,42,10
101,gpt-4.1,in-front-right,behind-left,0,medium,6.79,1638,0.0,42,10
102,gpt-4.1,in-front-right,behind-left,0,medium,6.84,1704,0.0,42,10
103,gpt-4.1,in-front-right,in-front-left,0,medium,8.73,1843,0.0,42,10
104,gpt-4.1,in-front-right,in-front-right,1,medium,10.74,1955,0.0,42,10
105,gpt-4.1,in-front-right,behind-left,0,medium,6.57,1683,0.0,42,10
106,gpt-4.1,in-front-right,behind-left,0,medium,5.33,1562,0.0,42,10
107,gpt-4.1,in-front-right,behind-left,0,medium,4.35,1516,0.0,42,10
108,gpt-4.1,in-front-right,in-front-left,0,medium,3.11,1478,0.0,42,10
109,gpt-4.1,in-front-right,behind-left,0,medium,3.25,1463,0.0,42,10
110,gpt-4.1,in-front-right,in-front-right,1,medium,3.48,1476,0.0,42,10
111,gpt-4.1,in-front-right,in-front-left,0,medium,8.04,1875,0.0,42,10
112,gpt-4.1,in-front-right,in-front-right,1,medium,3.74,1475,0.0,42,10
113,gpt-4.1,in-front-right,in-front-left,0,medium,4.97,1610,0.0,42,10
114,gpt-4.1,in-front-right,behind-right,0,medium,4.59,1580,0.0,42,10
115,gpt-4.1,in-front-right,behind-right,0,medium,3.35,1479,0.0,42,10
116,gpt-4.1,in-front-right,behind-right,0,medium,7.42,1735,0.0,42,10
117,gpt-4.1,in-front-right,behind-left,0,medium,8.60,1784,0.0,42,10
118,gpt-4.1,in-front-right,behind-left,0,medium,10.96,1988,0.0,42,10
119,gpt-4.1,in-front-right,in-front-left,0,medium,6.35,1696,0.0,42,10
120,gpt-4.1,in-front-right,in-front-right,1,medium,3.54,1493,0.0,42,10
121,gpt-4.1,in-front-right,in-front-right,1,medium,12.19,2126,0.0,42,10
122,gpt-4.1,in-front-right,in-front-left,0,medium,6.74,1668,0.0,42,10
123,gpt-4.1,in-front-right,behind-left,0,medium,14.42,2247,0.0,42,10
124,gpt-4.1,in-front-right,behind-right,0,medium,5.49,1626,0.0,42,10
125,gpt-4.1,in-front-right,behind-left,0,medium,12.40,1942,0.0,42,10
126,gpt-4.1,in-front-right,in-front-right,1,medium,5.32,1628,0.0,42,10
127,gpt-4.1,in-front-right,behind-right,0,medium,6.75,1752,0.0,42,10
128,gpt-4.1,in-front-right,in-front-right,1,medium,8.10,1792,0.0,42,10
129,gpt-4.1,in-front-right,in-front-right,1,medium,7.75,1802,0.0,42,10
130,gpt-4.1,in-front-right,behind-left,0,medium,6.97,1715,0.0,42,10
131,gpt-4.1,in-front-right,in-front-left,0,medium,8.21,1852,0.0,42,10
132,gpt-4.1,in-front-right,in-front-right,1,medium,5.24,1640,0.0,42,10
133,gpt-4.1,in-front-right,in-front-right,1,medium,3.01,1469,0.0,42,10
134,gpt-4.1,in-front-right,in-front-left,0,medium,4.86,1629,0.0,42,10
135,gpt-4.1,in-front-right,in-front-right,1,medium,5.03,1655,0.0,42,10
136,gpt-4.1,in-front-right,in-front-left,0,medium,6.30,1702,0.0,42,10
137,gpt-4.1,in-front-right,behind-right,0,medium,7.01,1749,0.0,42,10
138,gpt-4.1,in-front-right,behind-left,0,medium,3.13,1459,0.0,42,10
139,gpt-4.1,in-front-right,in-front-left,0,medium,4.09,1570,0.0,42,10
140,gpt-4.1,in-front-right,behind-right,0,medium,8.75,1845,0.0,42,10
141,gpt-4.1,in-front-right,behind-right,0,medium,10.24,2048,0.0,42,10
142,gpt-4.1,in-front-right,in-front-left,0,medium,6.04,1740,0.0,42,10
143,gpt-4.1,in-front-right,in-front-right,1,medium,6.24,1752,0.0,42,10
144,gpt-4.1,in-front-right,behind-left,0,medium,4.72,1617,0.0,42,10
145,gpt-4.1,in-front-right,in-front-right,1,medium,5.42,1625,0.0,42,10
146,gpt-4.1,in-front-right,in-front-right,1,medium,3.37,1478,0.0,42,10
147,gpt-4.1,in-front-right,behind-right,0,medium,9.06,1883,0.0,42,10
148,gpt-4.1,in-front-right,behind-right,0,medium,4.73,1576,0.0,42,10
149,gpt-4.1,in-front-right,in-front-right,1,medium,4.15,1564,0.0,42,10
150,gpt-4.1,in-front-right,behind-left,0,medium,3.91,1527,0.0,42,10
151,gpt-4.1,behind-left,in-front-left,0,medium,7.59,1788,0.0,42,10
152,gpt-4.1,behind-left,behind-left,1,medium,5.60,1673,0.0,42,10
153,gpt-4.1,behind-left,behind-left,1,medium,3.85,1522,0.0,42,10
154,gpt-4.1,behind-left,behind-left,1,medium,4.13,1587,0.0,42,10
155,gpt-4.1,behind-left,behind-left,1,medium,1.94,1378,0.0,42,10
156,gpt-4.1,behind-left,behind-left,1,medium,9.01,1821,0.0,42,10
157,gpt-4.1,behind-left,in-front-left,0,medium,4.31,1585,0.0,42,10
158,gpt-4.1,behind-left,in-front-left,0,medium,5.23,1578,0.0,42,10
159,gpt-4.1,behind-left,behind-left,1,medium,5.59,1662,0.0,42,10
160,gpt-4.1,behind-left,behind-right,0,medium,4.26,1552,0.0,42,10
161,gpt-4.1,behind-left,behind-left,1,medium,8.09,1831,0.0,42,10
162,gpt-4.1,behind-left,behind-left,1,medium,3.84,1533,0.0,42,10
163,gpt-4.1,behind-left,behind-left,1,medium,2.43,1442,0.0,42,10
164,gpt-4.1,behind-left,behind-left,1,medium,2.91,1467,0.0,42,10
165,gpt-4.1,behind-left,behind-left,1,medium,8.84,1776,0.0,42,10
166,gpt-4.1,behind-left,in-front-right,0,medium,7.54,1813,0.0,42,10
167,gpt-4.1,behind-left,in-front-left,0,medium,3.96,1518,0.0,42,10
168,gpt-4.1,behind-left,behind-right,0,medium,4.40,1561,0.0,42,10
169,gpt-4.1,behind-left,behind-left,1,medium,6.56,1735,0.0,42,10
170,gpt-4.1,behind-left,in-front-right,0,medium,3.27,1453,0.0,42,10
171,gpt-4.1,behind-left,behind-left,1,medium,7.62,1801,0.0,42,10
172,gpt-4.1,behind-left,behind-left,1,medium,5.55,1623,0.0,42,10
173,gpt-4.1,behind-left,behind-left,1,medium,5.81,1686,0.0,42,10
174,gpt-4.1,behind-left,behind-left,1,medium,6.46,1529,0.0,42,10
175,gpt-4.1,behind-left,in-front-left,0,medium,4.15,1495,0.0,42,10
176,gpt-4.1,behind-left,behind-left,1,medium,7.72,1663,0.0,42,10
177,gpt-4.1,behind-left,behind-right,0,medium,6.96,1806,0.0,42,10
178,gpt-4.1,behind-left,in-front-left,0,medium,4.37,1589,0.0,42,10
179,gpt-4.1,behind-left,behind-left,1,medium,10.16,1987,0.0,42,10
180,gpt-4.1,behind-left,behind-left,1,medium,6.24,1596,0.0,42,10
181,gpt-4.1,behind-left,in-front-right,0,medium,5.19,1621,0.0,42,10
182,gpt-4.1,behind-left,in-front-left,0,medium,3.20,1471,0.0,42,10
183,gpt-4.1,behind-left,behind-right,0,medium,4.59,1576,0.0,42,10
184,gpt-4.1,behind-left,in-front-left,0,medium,5.77,1650,0.0,42,10
185,gpt-4.1,behind-left,behind-right,0,medium,5.73,1619,0.0,42,10
186,gpt-4.1,behind-left,in-front-right,0,medium,7.07,1703,0.0,42,10
187,gpt-4.1,behind-left,behind-left,1,medium,3.33,1456,0.0,42,10
188,gpt-4.1,behind-left,behind-left,1,medium,6.04,1698,0.0,42,10
189,gpt-4.1,behind-left,behind-right,0,medium,3.52,1494,0.0,42,10
190,gpt-4.1,behind-left,in-front-left,0,medium,7.90,1795,0.0,42,10
191,gpt-4.1,behind-left,behind-left,1,medium,8.39,1861,0.0,42,10
192,gpt-4.1,behind-left,behind-left,1,medium,6.02,1592,0.0,42,10
193,gpt-4.1,behind-left,behind-left,1,medium,7.39,1787,0.0,42,10
194,gpt-4.1,behind-left,behind-left,1,medium,5.56,1622,0.0,42,10
195,gpt-4.1,behind-left,behind-left,1,medium,8.47,1798,0.0,42,10
196,gpt-4.1,behind-left,behind-left,1,medium,6.14,1708,0.0,42,10
197,gpt-4.1,behind-left,behind-right,0,medium,10.12,1999,0.0,42,10
198,gpt-4.1,behind-left,behind-left,1,medium,4.28,1560,0.0,42,10
199,gpt-4.1,behind-left,behind-left,1,medium,6.18,1720,0.0,42,10
200,gpt-4.1,behind-left,behind-right,0,medium,3.75,1530,0.0,42,10
201,gpt-4.1,right,left,0,medium,10.87,2087,0.0,42,10
202,gpt-4.1,right,left,0,medium,3.85,1532,0.0,42,10
203,gpt-4.1,right,right,1,medium,3.80,1538,0.0,42,10
204,gpt-4.1,right,left,0,medium,5.48,1637,0.0,42,10
205,gpt-4.1,right,right,1,medium,4.40,1590,0.0,42,10
206,gpt-4.1,right,right,1,medium,3.45,1484,0.0,42,10
207,gpt-4.1,right,left,0,medium,6.79,1780,0.0,42,10
208,gpt-4.1,right,right,1,medium,3.87,1495,0.0,42,10
209,gpt-4.1,right,left,0,medium,6.27,1679,0.0,42,10
210,gpt-4.1,right,in-front,0,medium,6.35,1644,0.0,42,10
211,gpt-4.1,right,left,0,medium,4.49,1571,0.0,42,10
212,gpt-4.1,right,left,0,medium,5.85,1629,0.0,42,10
213,gpt-4.1,right,behind,0,medium,4.06,1541,0.0,42,10
214,gpt-4.1,right,left,0,medium,7.78,1767,0.0,42,10
215,gpt-4.1,right,left,0,medium,5.38,1638,0.0,42,10
216,gpt-4.1,right,behind,0,medium,3.64,1523,0.0,42,10
217,gpt-4.1,right,right,1,medium,5.73,1664,0.0,42,10
218,gpt-4.1,right,left,0,medium,7.40,1835,0.0,42,10
219,gpt-4.1,right,right,1,medium,4.08,1534,0.0,42,10
220,gpt-4.1,right,right,1,medium,5.27,1618,0.0,42,10
221,gpt-4.1,right,right,1,medium,6.45,1722,0.0,42,10
222,gpt-4.1,right,left,0,medium,4.81,1596,0.0,42,10
223,gpt-4.1,right,right,1,medium,2.95,1420,0.0,42,10
224,gpt-4.1,right,behind,0,medium,5.95,1642,0.0,42,10
225,gpt-4.1,right,right,1,medium,5.62,1639,0.0,42,10
226,gpt-4.1,right,in-front,0,medium,4.68,1563,0.0,42,10
227,gpt-4.1,right,left,0,medium,5.41,1666,0.0,42,10
228,gpt-4.1,right,behind,0,medium,3.67,1466,0.0,42,10
229,gpt-4.1,right,left,0,medium,2.49,1403,0.0,42,10
230,gpt-4.1,right,right,1,medium,3.75,1527,0.0,42,10
231,gpt-4.1,right,right,1,medium,7.61,1682,0.0,42,10
232,gpt-4.1,right,left,0,medium,6.07,1555,0.0,42,10
233,gpt-4.1,right,right,1,medium,6.29,1700,0.0,42,10
234,gpt-4.1,right,right,1,medium,5.93,1686,0.0,42,10
235,gpt-4.1,right,right,1,medium,6.95,1758,0.0,42,10
236,gpt-4.1,right,right,1,medium,5.15,1609,0.0,42,10
237,gpt-4.1,right,right,1,medium,4.83,1546,0.0,42,10
238,gpt-4.1,right,right,1,medium,5.03,1585,0.0,42,10
239,gpt-4.1,right,left,0,medium,5.22,1561,0.0,42,10
240,gpt-4.1,right,right,1,medium,4.36,1553,0.0,42,10
241,gpt-4.1,right,right,1,medium,3.83,1537,0.0,42,10
242,gpt-4.1,right,in-front,0,medium,4.92,1589,0.0,42,10
243,gpt-4.1,right,right,1,medium,7.66,1830,0.0,42,10
244,gpt-4.1,right,right,1,medium,5.59,1646,0.0,42,10
245,gpt-4.1,right,right,1,medium,4.88,1606,0.0,42,10
246,gpt-4.1,right,in-front,0,medium,5.16,1640,0.0,42,10
247,gpt-4.1,right,left,0,medium,5.35,1561,0.0,42,10
248,gpt-4.1,right,in-front,0,medium,4.99,1584,0.0,42,10
249,gpt-4.1,right,right,1,medium,4.14,1527,0.0,42,10
250,gpt-4.1,right,right,1,medium,3.91,1530,0.0,42,10
251,gpt-4.1,behind,right,0,medium,3.71,1508,0.0,42,10
252,gpt-4.1,behind,behind,1,medium,2.86,1442,0.0,42,10
253,gpt-4.1,behind,behind,1,medium,6.90,1750,0.0,42,10
254,gpt-4.1,behind,left,0,medium,5.06,1580,0.0,42,10
255,gpt-4.1,behind,behind,1,medium,4.82,1546,0.0,42,10
256,gpt-4.1,behind,behind,1,medium,9.68,1916,0.0,42,10
